  0.645000E+01  0.227302E+01  0.652808E-01  0.165943E+01  0.227302E+01  0.189498E+01  0.652808E-01  0.227302E+01  0.652808E-01  0.415951E+01
  0.650000E+01  0.225446E+01  0.637961E-01  0.165279E+01  0.225446E+01  0.188310E+01  0.637961E-01  0.225446E+01  0.637961E-01  0.412028E+01
  0.655000E+01  0.223629E+01  0.623503E-01  0.164629E+01  0.223629E+01  0.187152E+01  0.623503E-01  0.223629E+01  0.623503E-01  0.408149E+01
  0.660000E+01  0.221852E+01  0.609424E-01  0.163994E+01  0.221852E+01  0.186024E+01  0.609424E-01  0.221852E+01  0.609424E-01  0.404316E+01
  0.665000E+01  0.220112E+01  0.595710E-01  0.163372E+01  0.220112E+01  0.184924E+01  0.595710E-01  0.220112E+01  0.595710E-01  0.400528E+01
  0.670000E+01  0.218410E+01  0.582353E-01  0.162763E+01  0.218410E+01  0.183851E+01  0.582353E-01  0.218410E+01  0.582353E-01  0.396784E+01
  0.675000E+01  0.216743E+01  0.569341E-01  0.162166E+01  0.216743E+01  0.182806E+01  0.569341E-01  0.216743E+01  0.569341E-01  0.393084E+01
  0.680000E+01  0.215112E+01  0.556663E-01  0.161581E+01  0.215112E+01  0.181787E+01  0.556663E-01  0.215112E+01  0.556663E-01  0.389429E+01
  0.685000E+01  0.213516E+01  0.544311E-01  0.161007E+01  0.213516E+01  0.180793E+01  0.544311E-01  0.213516E+01  0.544311E-01  0.385817E+01
  0.690000E+01  0.211954E+01  0.532274E-01  0.160443E+01  0.211954E+01  0.179824E+01  0.532274E-01  0.211954E+01  0.532274E-01  0.382250E+01
  0.695000E+01  0.210425E+01  0.520544E-01  0.159889E+01  0.210425E+01  0.178880E+01  0.520544E-01  0.210425E+01  0.520544E-01  0.378725E+01
  0.700000E+01  0.208928E+01  0.509111E-01  0.159344E+01  0.208928E+01  0.177958E+01  0.509111E-01  0.208928E+01  0.509111E-01  0.375243E+01
  0.705000E+01  0.207463E+01  0.497966E-01  0.158808E+01  0.207463E+01  0.177059E+01  0.497966E-01  0.207463E+01  0.497966E-01  0.371805E+01
  0.710000E+01  0.206029E+01  0.487102E-01  0.158281E+01  0.206029E+01  0.176182E+01  0.487102E-01  0.206029E+01  0.487102E-01  0.368408E+01
  0.715000E+01  0.204625E+01  0.476510E-01  0.157762E+01  0.204625E+01  0.175327E+01  0.476510E-01  0.204625E+01  0.476510E-01  0.365054E+01
  0.720000E+01  0.203251E+01  0.466183E-01  0.157250E+01  0.203251E+01  0.174491E+01  0.466183E-01  0.203251E+01  0.466183E-01  0.361741E+01
  0.725000E+01  0.201905E+01  0.456113E-01  0.156745E+01  0.201905E+01  0.173676E+01  0.456113E-01  0.201905E+01  0.456113E-01  0.358470E+01
  0.730000E+01  0.200588E+01  0.446292E-01  0.156246E+01  0.200588E+01  0.172880E+01  0.446292E-01  0.200588E+01  0.446292E-01  0.355240E+01
  0.735000E+01  0.199298E+01  0.436713E-01  0.155754E+01  0.199298E+01  0.172103E+01  0.436713E-01  0.199298E+01  0.436713E-01  0.352051E+01
  0.740000E+01  0.198035E+01  0.427371E-01  0.155268E+01  0.198035E+01  0.171344E+01  0.427371E-01  0.198035E+01  0.427371E-01  0.348902E+01
