  0.235380E+01  0.323031E+00  0.272286E+01  0.323031E+00  0.367027E+01  0.203476E+01  0.279247E+00  0.235380E+01  0.279247E+00  0.317280E+01  0.383233E-01  0.323031E+00  0.383233E-01
  0.435429E+00  0.272286E+01  0.323031E+00  0.367027E+01  0.383233E-01  0.435429E+00  0.494734E+01
  0.900000E+00  0.272469E+01  0.321272E+00  0.197605E+01  0.272469E+01  0.235219E+01  0.321272E+00  0.272469E+01  0.321272E+00  0.366920E+01  0.378815E-01  0.232999E+00  0.321272E+00
  0.277349E+00  0.378815E-01  0.321272E+00  0.378815E-01  0.432640E+00  0.143311E+01  0.197605E+01  0.170590E+01  0.232999E+00  0.197605E+01  0.232999E+00  0.266105E+01  0.272469E+01
  0.235219E+01  0.321272E+00  0.272469E+01  0.321272E+00  0.366920E+01  0.203061E+01  0.277349E+00  0.235219E+01  0.277349E+00  0.316757E+01  0.378815E-01  0.321272E+00  0.378815E-01
  0.432640E+00  0.272469E+01  0.321272E+00  0.366920E+01  0.378815E-01  0.432640E+00  0.494113E+01
  0.950000E+00  0.272652E+01  0.319424E+00  0.197040E+01  0.272652E+01  0.235042E+01  0.319424E+00  0.272652E+01  0.319424E+00  0.366887E+01  0.374219E-01  0.230841E+00  0.319424E+00
  0.275362E+00  0.374219E-01  0.319424E+00  0.374219E-01  0.429824E+00  0.142396E+01  0.197040E+01  0.169860E+01  0.230841E+00  0.197040E+01  0.230841E+00  0.265141E+01  0.272652E+01
  0.235042E+01  0.319424E+00  0.272652E+01  0.319424E+00  0.366887E+01  0.202620E+01  0.275362E+00  0.235042E+01  0.275362E+00  0.316278E+01  0.374219E-01  0.319424E+00  0.374219E-01
  0.429824E+00  0.272652E+01  0.319424E+00  0.366887E+01  0.374219E-01  0.429824E+00  0.493691E+01
  0.100000E+01  0.272834E+01  0.317490E+00  0.196448E+01  0.272834E+01  0.234850E+01  0.317490E+00  0.272834E+01  0.317490E+00  0.366934E+01  0.369456E-01  0.228602E+00  0.317490E+00
  0.273290E+00  0.369456E-01  0.317490E+00  0.369456E-01  0.426992E+00  0.141448E+01  0.196448E+01  0.169099E+01  0.228602E+00  0.196448E+01  0.228602E+00  0.264202E+01  0.272834E+01
  0.234850E+01  0.317490E+00  0.272834E+01  0.317490E+00  0.366934E+01  0.202154E+01  0.273290E+00  0.234850E+01  0.273290E+00  0.315849E+01  0.369456E-01  0.317490E+00  0.369456E-01
  0.426992E+00  0.272834E+01  0.317490E+00  0.366934E+01  0.369456E-01  0.426992E+00  0.493488E+01
  0.105000E+01  0.273014E+01  0.315474E+00  0.195831E+01  0.273014E+01  0.234642E+01  0.315474E+00  0.273014E+01  0.315474E+00  0.367067E+01  0.364537E-01  0.226287E+00  0.315474E+00
  0.271134E+00  0.364537E-01  0.315474E+00  0.364537E-01  0.424154E+00  0.140468E+01  0.195831E+01  0.168307E+01  0.226287E+00  0.195831E+01  0.226287E+00  0.263295E+01  0.273014E+01
  0.234642E+01  0.315474E+00  0.273014E+01  0.315474E+00  0.367067E+01  0.201664E+01  0.271134E+00  0.234642E+01  0.271134E+00  0.315476E+01  0.364537E-01  0.315474E+00  0.364537E-01
  0.424154E+00  0.273014E+01  0.315474E+00  0.367067E+01  0.364537E-01  0.424154E+00  0.493522E+01
  0.110000E+01  0.273191E+01  0.313377E+00  0.195190E+01  0.273191E+01  0.234418E+01  0.313377E+00  0.273191E+01  0.313377E+00  0.367292E+01  0.359475E-01  0.223903E+00  0.313377E+00
  0.268901E+00  0.359475E-01  0.313377E+00  0.359475E-01  0.421320E+00  0.139460E+01  0.195190E+01  0.167488E+01  0.223903E+00  0.195190E+01  0.223903E+00  0.262424E+01  0.273191E+01
  0.234418E+01  0.313377E+00  0.273191E+01  0.313377E+00  0.367292E+01  0.201148E+01  0.268901E+00  0.234418E+01  0.268901E+00  0.315164E+01  0.359475E-01  0.313377E+00  0.359475E-01
  0.421320E+00  0.273191E+01  0.313377E+00  0.367292E+01  0.359475E-01  0.421320E+00  0.493806E+01
  0.115000E+01  0.273364E+01  0.311203E+00  0.194527E+01  0.273364E+01  0.234178E+01  0.311203E+00  0.273364E+01  0.311203E+00  0.367613E+01  0.354281E-01  0.221454E+00  0.311203E+00
  0.266593E+00  0.354281E-01  0.311203E+00  0.354281E-01  0.418498E+00  0.138426E+01  0.194527E+01  0.166642E+01  0.221454E+00  0.194527E+01  0.221454E+00  0.261595E+01  0.273364E+01
  0.234178E+01  0.311203E+00  0.273364E+01  0.311203E+00  0.367613E+01  0.200609E+01  0.266593E+00  0.234178E+01  0.266593E+00  0.314916E+01  0.354281E-01  0.311203E+00  0.354281E-01
  0.418498E+00  0.273364E+01  0.311203E+00  0.367613E+01  0.354281E-01  0.418498E+00  0.494355E+01
  0.120000E+01  0.273533E+01  0.308956E+00  0.193843E+01  0.273533E+01  0.233921E+01  0.308956E+00  0.273533E+01  0.308956E+00  0.368032E+01  0.348966E-01  0.218946E+00  0.308956E+00
  0.264215E+00  0.348966E-01  0.308956E+00  0.348966E-01  0.415693E+00  0.137369E+01  0.193843E+01  0.165772E+01  0.218946E+00  0.193843E+01  0.218946E+00  0.260811E+01  0.273533E+01
  0.233921E+01  0.308956E+00  0.273533E+01  0.308956E+00  0.368032E+01  0.200046E+01  0.264215E+00  0.233921E+01  0.264215E+00  0.314736E+01  0.348966E-01  0.308956E+00  0.348966E-01
  0.415693E+00  0.273533E+01  0.308956E+00  0.368032E+01  0.348966E-01  0.415693E+00  0.495179E+01
  0.125000E+01  0.273696E+01  0.306638E+00  0.193139E+01  0.273696E+01  0.233649E+01  0.306638E+00  0.273696E+01  0.306638E+00  0.368553E+01  0.343545E-01  0.216385E+00  0.306638E+00
  0.261771E+00  0.343545E-01  0.306638E+00  0.343545E-01  0.412911E+00  0.136292E+01  0.193139E+01  0.164879E+01  0.216385E+00  0.193139E+01  0.216385E+00  0.260076E+01  0.273696E+01
  0.233649E+01  0.306638E+00  0.273696E+01  0.306638E+00  0.368553E+01  0.199461E+01  0.261771E+00  0.233649E+01  0.261771E+00  0.314626E+01  0.343545E-01  0.306638E+00  0.343545E-01
  0.412911E+00  0.273696E+01  0.306638E+00  0.368553E+01  0.343545E-01  0.412911E+00  0.496284E+01
  0.130000E+01  0.273854E+01  0.304253E+00  0.192417E+01  0.273854E+01  0.233360E+01  0.304253E+00  0.273854E+01  0.304253E+00  0.369176E+01  0.338027E-01  0.213776E+00  0.304253E+00
  0.259265E+00  0.338027E-01  0.304253E+00  0.338027E-01  0.410156E+00  0.135197E+01  0.192417E+01  0.163965E+01  0.213776E+00  0.192417E+01  0.213776E+00  0.259392E+01  0.273854E+01
  0.233360E+01  0.304253E+00  0.273854E+01  0.304253E+00  0.369176E+01  0.198854E+01  0.259265E+00  0.233360E+01  0.259265E+00  0.314587E+01  0.338027E-01  0.304253E+00  0.338027E-01
  0.410156E+00  0.273854E+01  0.304253E+00  0.369176E+01  0.338027E-01  0.410156E+00  0.497677E+01
  0.135000E+01  0.274005E+01  0.301805E+00  0.191678E+01  0.274005E+01  0.233056E+01  0.301805E+00  0.274005E+01  0.301805E+00  0.369901E+01  0.332425E-01  0.211126E+00  0.301805E+00
  0.256701E+00  0.332425E-01  0.301805E+00  0.332425E-01  0.407430E+00  0.134087E+01  0.191678E+01  0.163033E+01  0.211126E+00  0.191678E+01  0.211126E+00  0.258762E+01  0.274005E+01
  0.233056E+01  0.301805E+00  0.274005E+01  0.301805E+00  0.369901E+01  0.198227E+01  0.256701E+00  0.233056E+01  0.256701E+00  0.314621E+01  0.332425E-01  0.301805E+00  0.332425E-01
  0.407430E+00  0.274005E+01  0.301805E+00  0.369901E+01  0.332425E-01  0.407430E+00  0.499359E+01
  0.140000E+01  0.274150E+01  0.299297E+00  0.190926E+01  0.274150E+01  0.232737E+01  0.299297E+00  0.274150E+01  0.299297E+00  0.370729E+01  0.326751E-01  0.208439E+00  0.299297E+00
  0.254085E+00  0.326751E-01  0.299297E+00  0.326751E-01  0.404736E+00  0.132966E+01  0.190926E+01  0.162085E+01  0.208439E+00  0.190926E+01  0.208439E+00  0.258186E+01  0.274150E+01
  0.232737E+01  0.299297E+00  0.274150E+01  0.299297E+00  0.370729E+01  0.197580E+01  0.254085E+00  0.232737E+01  0.254085E+00  0.314727E+01  0.326751E-01  0.299297E+00  0.326751E-01
  0.404736E+00  0.274150E+01  0.299297E+00  0.370729E+01  0.326751E-01  0.404736E+00  0.501333E+01
  0.145000E+01  0.274287E+01  0.296733E+00  0.190160E+01  0.274287E+01  0.232403E+01  0.296733E+00  0.274287E+01  0.296733E+00  0.371658E+01  0.321015E-01  0.205721E+00  0.296733E+00
